"id","product_id","bank_id","title","sub_title","product_sort","banner_img","icon","logo","bg_color","icon_color","campaign_url","kyc_link","click_action","share_image","share_link","share_content","basic_content","documents","video_url","payout_amount","how_to_earn","faq","is_featured","status","remark","status_time","show_on_dashboard","offer_point","is_api","created_at","updated_at"
"105","4","147","InstaMoney Personal loan","Get that cash disbursed within a few hours and be done with financial emergencies","115","advisors/products/banner_img/oWOBakZMCGo21w3t9ffzqJPYwfyKLwRx7W9ksJ8l.png","","advisors/products/icon/3D2drQzuFauP8LswCUfkWLFOhGx9wSP2jnpJtUp8.png",NULL,NULL,"https://loan.lendenclub.com/instamoney?name=vaibhav&referralCode=DB123789&referralDisplay=true&utm_source=DSABSathi&utm_medium=A_BS05%20&utm_campaign={lead_code}","","","advisors/products/Q4ZJm7hWhTlt0zrJeLRN6uQp7Lfbnp2GL9xrhmFH.png","https://leads.banksathi.com?h=bGFLaVVOdVpMWlhpaFEzcC96R0NiQT09","[        {          ""lang"": ""English"",          ""content"": ""Quick Solution to Quicker Needs\nGet InstaMoney Instant Personal of up to ₹25,000/-\n\n✔️Disbursal in 2 Hours.\n✔️100% Digital Process.\n✔️Flexible Loan Tenure.\n✔️Direct Transfer to Bank Account.\n✔️Pay Interest only for what you withdraw.\n\nApply now - ""        },        {          ""lang"": ""Hindi"",          ""content"": ""Quick Solution to Quicker Needs\nGet InstaMoney Instant Personal of up to ₹25,000/-\n\n✔️Disbursal in 2 Hours.\n✔️100% Digital Process.\n✔️Flexible Loan Tenure.\n✔️Direct Transfer to Bank Account.\n✔️Pay Interest only for what you withdraw.\n\nApply now - ""        },        {          ""lang"": ""Marathi"",          ""content"": ""Quick Solution to Quicker Needs\nGet InstaMoney Instant Personal of up to ₹25,000/-\n\n✔️Disbursal in 2 Hours.\n✔️100% Digital Process.\n✔️Flexible Loan Tenure.\n✔️Direct Transfer to Bank Account.\n✔️Pay Interest only for what you withdraw.\n\nApply now - ""        }      ]",NULL,NULL,"",NULL,NULL,NULL,"0","1","Earn Flat ₹200","15","0","2","0","2022-07-08 20:53:52","2023-09-11 13:18:54"
"106","17",NULL,"Stockal Demat Account","Invest in US Stocks From India | Trusted by 220,000+ users","140","advisors/products/banner_img/IX1XOZORa5DvwMXioAOWeVrkREATLInbs5Y4WB19.png","","advisors/products/icon/9iADPh8qzpJoPQhOmSUM7dqxVNBFqIoJ3ruqsNoI.png",NULL,NULL,"https://optimidea.gotrackier.com/click?campaign_id=780&pub_id=896&source={lead_code}",NULL,"","advisors/products/EGG2ttaJuDb1EqFVXIRlx8Sf5JdULFCwk5O8oWTP.png","https://leads.banksathi.com/?p=106&w=","[        {          ""lang"": ""English"",          ""content"": ""Open your Demat account with Stockal, Invest in US Stocks From India. Investments that will make you grow. within 5 min get your Stockal demat account open. \nTap the link now:""        },        {          ""lang"": ""Hindi"",          ""content"": ""डीमैट ट्रेडिंग खाता खोलें सबसे कम ब्रोकरेज दरों पर सिर्फ 10 मिनट में खाता खोले  -""        },        {          ""lang"": ""Marathi"",          ""content"": ""डीमॅट आणि ट्रेडिंग खाते 10 मिनिटांच्या आत सर्वात कमी* ब्रोकरेज दरांपैकी एक उघडा.\nआता उघडा - ""        }      ]",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹200","15","0","2","0","2022-07-12 00:59:21","2023-08-31 12:23:16"
"107","13",NULL,"IDFC Savings Account","Savings A/C with Monthly Interest | Exciting Features & Services","61","advisors/products/banner_img/TpTVcB15qkvFbVOYR8XMhySC4rNzTeeBf27lylir.png","advisors/products/icon/03ONTzHimojRvWhnLs3c7z8u5JGuhGbu3FHNpidA.png","advisors/products/logo/jf61j44WjDvt2IBJIofotcENtlAYcEVmCALy9QLA.png",NULL,NULL,"https://digital.huntlead.org/c?o=18420072&m=2580&a=244061&sub_aff_id={lead_code}",NULL,"","advisors/products/dF1eDj0Js19zViT5xFClRAsfjAkizNob4XRAuMjB.png","https://leads.banksathi.com/?p=107&w=","[        {          ""lang"": ""English"",          ""content"": ""Get IDFC Bank Savings Account in few minutes, right from your home.\nOpen Now -""        },        {          ""lang"": ""Hindi"",          ""content"": ""्राप्त करें अपना आईडीएफसी बैंक बचत खाता कुछ ही मिनटों में, सीधे अपने घर से।\nअभी खोले  -""        },        {          ""lang"": ""Marathi"",          ""content"": ""आपल्याला घरातूनच काही मिनिटात आपले बचत खाते उघडा।\nआता उघडा - ""        }      ]",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹180","15","0","2","0","2022-07-13 18:54:28","2023-09-11 17:08:38"
"108","17","148","Yes Securities Demat Account","Competitive brokerage rates. In-house research investment ideas & tool","141","products/Kii0KvzCy1thsdPNBYgU7lP974ntyvlFCMU66D3s.png","","advisors/products/logo/7tpHltBcurVPKXZV7SDAvHMPSPg4xn61pAlW9K7a.png",NULL,NULL,"https://digital.huntlead.org/c?o=20593463&m=2580&a=244061&sub_aff_id={lead_code}","","","advisors/products/HLzdulWEFqz0duhJp7pZXoHHeQQb0fdveOSMzLt2.png","https://leads.banksathi.com?h=TWJQd2VlbkVLUERvTjVDbFFwQ1FaUT09","Open your Demat account with Yes Securities in just 5 minutes and start trading with low charges

✔️ Zero a/c opening fee
✔️ Offers 3-in-1 account services.
✔️ Higher leverage up to 40x on equity intraday.
✔️ Wide range of trading platforms and online tools.
✔️ Educational tools for first-time investors.
✔️ In-depth Advise and Research recommendations.

Open Now :",NULL,NULL,"",NULL,NULL,NULL,"0","1","Earn ₹500","15","0","2","0","2022-07-15 19:44:54","2023-09-11 14:55:16"
"109","1",NULL,"Business loan",NULL,"0",NULL,"advisors/products/icon/jkDaoMnLqDBJz3jv0TgfNhwpGVv9I6cQd6GKnIdr.svg","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","Earn Up to 2%","7","0","0","0","2022-08-01 19:17:48","2022-08-01 19:17:48"
"110","5",NULL,"IIFL Business Loan","Get business loan upto ₹30 Lakh with Low EMI","143","advisors/products/banner_img/jxUVbHSokShYXwJTceHpmreCvB6p4TwfEvnLbXr7.png","advisors/products/icon/3ixbCykDbiOGZPbBu4EiQhAKQpKXmsMMgHTNNz4W.png","advisors/products/logo/l8T5dPApdHMlIxMVH6nLmYjp264BhzUdvG3A14aV.png",NULL,NULL,"https://www.iifl.com/businessloan?utm_source=huntlead&utm_medium=CPL&utm_campaign=affiliate_bl_loan&utm_term={lead_code}",NULL,"","advisors/products/fh0v8e4ydRzCF8DJ5uwAjtmsEKTnyzAHQRdbqqyJ.png","https://leads.banksathi.com/?p=110&w=","[        {          ""lang"": ""English"",          ""content"": ""Grab every opportunity to grow your company with quick and easy business growth loans.\n\n✔️Get Instant loan up to ₹30 lakhs.\n✔️No collateral needed - No worries about risking your valuable asset.\n✔️Interest rate of 11.25% p.a. - Repay as per your invoicing cycle.\n✔️Loan tenure of 5 years - Vastly extend credit relief for your business.\n\nApply Now: ""        },        {          ""lang"": ""Hindi"",          ""content"": ""Grab every opportunity to grow your company with quick and easy business growth loans.\n\n✔️Get Instant loan up to ₹30 lakhs.\n✔️No collateral needed - No worries about risking your valuable asset.\n✔️Interest rate of 11.25% p.a. - Repay as per your invoicing cycle.\n✔️Loan tenure of 5 years - Vastly extend credit relief for your business.\n\nApply Now: ""        },        {          ""lang"": ""Marathi"",          ""content"": ""Grab every opportunity to grow your company with quick and easy business growth loans.\n\n✔️Get Instant loan up to ₹30 lakhs.\n✔️No collateral needed - No worries about risking your valuable asset.\n✔️Interest rate of 11.25% p.a. - Repay as per your invoicing cycle.\n✔️Loan tenure of 5 years - Vastly extend credit relief for your business.\n\nApply Now: ""        }      ]",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn Flat 2%","15","0","0","0","2022-08-02 18:02:38","2023-08-31 12:23:16"
"111","4",NULL,"MoneyWide Personal Loan","Get Instant Personal loan upto  ₹3 lakh In a Flash!","144","advisors/products/banner_img/qDqrULp69hiqcCVVidjKGfsO7NvVxMJ99cSbX6VP.jpg","","advisors/products/logo/YVWEdMFGj1ohSJXUod5smN1UA8ZhenwKuHlozbcM.png",NULL,NULL,"https://www.moneywide.com/personal-loan/?utm_source=bank_sathi&utm_medium=online&utm_campaign={lead_code}","","","advisors/products/sFsxKvF52fNH35u34kKiBdl73ciO3q4gcZ3vBBAj.jpg","https://leads.banksathi.com/?p=111&w=","[        {          ""lang"": ""English"",          ""content"": ""Choose a smarter way of getting Personal loans with MoneyWide?\n\n✔️Get loan up to ₹3 lakh.\n✔️Completely Digital - No paperwork needed.\n✔️Minimum KYC & Income Documents Required.\n✔️Instant Money in your Bank Account.\n✔️Flexibility to partpay or foreclose loan after 1st EMI.\n\nApply now : ""        },        {          ""lang"": ""Hindi"",          ""content"": ""Choose a smarter way of getting Personal loans with MoneyWide?\n\n✔️Get loan up to ₹3 lakh.\n✔️Completely Digital - No paperwork needed.\n✔️Minimum KYC & Income Documents Required.\n✔️Instant Money in your Bank Account.\n✔️Flexibility to partpay or foreclose loan after 1st EMI.\n\nApply now : ""        },        {          ""lang"": ""Marathi"",          ""content"": ""Choose a smarter way of getting Personal loans with MoneyWide?\n\n✔️Get loan up to ₹3 lakh.\n✔️Completely Digital - No paperwork needed.\n✔️Minimum KYC & Income Documents Required.\n✔️Instant Money in your Bank Account.\n✔️Flexibility to partpay or foreclose loan after 1st EMI.\n\nApply now : ""        }      ]",NULL,NULL,"",NULL,NULL,NULL,"0","3","Earn 2.5%","15","0","2","0","2022-08-03 18:28:28","2023-08-31 12:23:16"
"112","17",NULL,"Cholamandalam Securities","Encouraging you to invest in a Better Future","145","advisors/products/banner_img/B0lcGcXNG3xH36XXFefhtzjVQ237RIbe4X8hufez.png","","advisors/products/logo/WDnYvwzanEf8J5ycVqPeCvbzJtPNZWdV7d8NBTKz.png",NULL,NULL,"https://digikyc.chola.murugappa.com/?rmid=d3FTRmU0dzdTN1BqWDBKUk9HUXhRT2JxTytqZHc1ZjZGeThoOEV3bVlLcy0=",NULL,"","advisors/products/WjSLo7yGxnuCrAMpODaAM9HyTaf1cRYqRieRNZxj.png","https://leads.banksathi.com/?p=112&w=","[        {          ""lang"": ""English"",          ""content"": ""Open your Demat account with Chola, India’s fastest & leading reliable platform. Investments that will make you grow. within 5 min get your Angel demat account open. \nTap the link now:""        },        {          ""lang"": ""Hindi"",          ""content"": ""डीमैट ट्रेडिंग खाता खोलें सबसे कम ब्रोकरेज दरों पर सिर्फ 10 मिनट में खाता खोले  -""        },        {          ""lang"": ""Marathi"",          ""content"": ""डीमॅट आणि ट्रेडिंग खाते 10 मिनिटांच्या आत सर्वात कमी* ब्रोकरेज दरांपैकी एक उघडा.\nआता उघडा - ""        }      ]",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹350","15","0","2","0","2022-08-06 19:59:33","2023-08-31 12:23:16"
"113","13","30","YES BANK Savings Account","A slew of savings account variants, choose what makes you the happiest.","146","advisors/products/banner_img/qZTAJO8F4uwaDPTwOFkvFm0qbedLXtgfK9r3wlyE.jpg","","advisors/products/logo/Xa3EFB9RDxYHj2cz032fJKLniQvnaCwKqp5xo3IX.png",NULL,NULL,"https://yesrapido.yesbank.in/sdcss/d/retail-banking/account-opening/savings?umt=Oiv7I&utm_source=Website&utm_medium=YFProductPage&utm_campaign={lead_code}&utm_content=ApplyNow&fbclid=IwAR1h0Gf3d4t3xqAUAlwJkVaA9wMLHU99gKtTCTmmtrz8g&gclid=EAIaIQobChMIsOuBpdnl5QIVEYzICh1T0g2FEA","","","products/0QPvlZQN9lxI8CtDrU2kPuzsqTBYTtHDlQRqLbh2.jpg","https://leads.banksathi.com?h=VmgwcU9PMzBvTEloMi9tbVZ2L3ZzUT09","Enjoy special benefits with Yes Bank Savings Account?

✔️Earn up to 16000** YES Rewardz Points worth ₹4,000.
✔️Earn 6.75%* p.a. returns on FDs.
✔️Receive Lifestyle Benefits worth 24K with your Debit Card.
✔️Redeem your points against shopping vouchers, in-store purchases, recharges.

Open Now :",NULL,NULL,"",NULL,NULL,NULL,"0","1","","15","0","2","0","2022-08-08 23:13:45","2023-08-31 12:23:16"
"114","3",NULL,"AU Bank Credit Card - Offline","AU Bank Credit Card - Offline","147","advisors/products/banner_img/V867tCKpkx4apT12kuofFjehicvl1Kt4YfqhA1gZ.jpg","","advisors/products/logo/EcyZtrR95MJNnSIabSfCrmMR94lWWsRNq6Qvzhcm.jpg",NULL,NULL,"https://cconboarding.aubank.in/auccself?utm_source=banksaathi&utm_medium=banner&utm_campaign={lead_code}",NULL,"","advisors/products/PsPWrJSnEwidKjGdVKBRicYxUu1IURo4MXKgiCHo.jpg","","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹1800","15","0","8","0","2022-08-30 17:11:57","2023-08-31 12:23:16"
"115","3",NULL,"Yes Bank Credit Card - Offline","Yes Bank Credit Card - Offline","148","advisors/products/banner_img/VyQOxB3MRRxWHRuCokGwBRMzt2cPhBJFzrBMXqNU.png","","advisors/products/logo/HiWUJfQP2NcfUsQ8jyZHxAwMrKwkAb33xWhsS6MM.png",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab043",NULL,"","advisors/products/9cJh97BSgLSLBr2pjCoZDIgzcJ08gLrDSIY9Vp2K.png","","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹0","15","0","8","0","2022-08-30 17:22:53","2023-08-31 12:23:16"
"116","3",NULL,"IndusInd Bank Credit Card - Offline","IndusInd Bank Credit Card - Offline","149","advisors/products/banner_img/ATf3c8sZb4qL0zM6BqsXE5hgR7ewlbXS4g3rxh7j.png","","advisors/products/logo/Lvot2RPnwFjXFlgvAy4LO6NHJnhfo1DZrUfOyXKs.png",NULL,NULL,"https://optimidea.go2cloud.org/aff_c?offer_id=2201&aff_id=3723&aff_sub2={lead_code}",NULL,"","advisors/products/XQ4tQqP5lbYNwYFKd4jUYcobis3skrKWGrO499SL.png","","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹0","15","0","8","0","2022-08-30 17:30:15","2023-08-31 12:23:16"
"117","3",NULL,"HDFC Credit Card - Offline","HDFC Credit Card - Offline","150","advisors/products/banner_img/Vfj1t2DjuFa2z5MIFYHAkR9iZbpnYVdXYq2Sdbgw.png","","advisors/products/logo/U1NhMeYFCC4xIvvnWsxEk6tJCqYN5xBShMNVo0S1.png",NULL,NULL,"https://linksredirect.com/?cid=52872&subid={lead_code}&source=linkkit&url=https%3A%2F%2Fapply.hdfcbank.com%2Fvivid%2Fs_account_newuiux%23SA_Home_UIUX",NULL,"","advisors/products/iNAYhksyy0VBPkTs82fhznD7C8mBfLLuj2elZc6d.png","","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹0","15","0","8","0","2022-08-30 17:35:21","2023-08-31 12:23:16"
"118","3","19","SBI SimplySave Credit Card","Shop Smart with SimplySAVE SBI Credit Card and Save Big!","43","products/EFVAltSdaTlZazrM5IPcfkqQYqPhbQS4LWHta8wg.jpg","","advisors/products/logo/ZXDQvnQWSuNfdM7lhu7AIRujHV3YQOyuwyPT2tBR.png",NULL,NULL,"https://digital.huntlead.org/c?o=20583093&m=2580&a=244061&sub_aff_id={lead_code}","","","products/naQqrwxlDfH7Q4cmkCyQhFXk9Nik2z60PV8IG4yM.jpg","https://leads.banksathi.com?h=ZnJJZE5XRGJDVHN1NEl2NmNoR1RsUT09","Enjoy more, Save more with *SimplySAVE SBI Card*

💰Welcome Benefits: Get 2000 bonus reward points worth ₹500 on spending ₹2000 in 60 days.

🛒 10X Reward Points on grocery shopping, dining & movies (4 reward points = ₹1) 

⛽ Fuel Surcharge Reversal up to ₹100 per month (on fuel bill between ₹500 to ₹3000)

✔️ Annual membership fee is reversed from next year if total spend is more than ₹lakh in the previous year

💳 Free add on card for family members

Apply Now ➡️",NULL,NULL,"",NULL,NULL,NULL,"0","1","Earn ₹1200","15","0","6","0","2022-08-30 17:39:10","2023-09-11 17:08:38"
"119","3","34","Kotak Mojo Platinum Credit Card","Credit Card with features that will Raise.Your.Life.Game.","48","products/LJukKKknCQ2BI0SkH0zmexs23dpPxI4hdRrAd5MO.jpg","","advisors/products/logo/NJOBJw1WZhh7n504Z7DsvHNAyeDt3dDKIQRIUgIg.png",NULL,NULL,"https://cards.kotak.com/card-details?productLogo=500&channelCode=SF96&feeCode=502&utm_source=BS_MJ0423&utm_medium=all&utm_campaign={lead_code}","","","products/pDi5ydNbKrLwJCb2lAZO1z2AmezpmHNscGXKQ3h2.jpg","https://leads.banksathi.com?h=S0txcndyaVIvSXovUHp3V0NwMUpBUT09","Raise your life game with *Kotak Mojo Credit Card*

🤩 Earn unlimited 2.5 Mojo points for every ₹100 on online spending.
✈️ Airport lounge access.
⛽️ Fuel surcharge waiver up to ₹3500 annually.
💸 Annual Fees waiver at ₹1,00,000 with your credit card.
💳 Contactless Payments up to ₹5000. 

Apply Now ➡️",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹2000","15","0","6","0","2022-08-30 17:53:52","2023-09-11 17:08:38"
"120","3","27","Citibank Credit Card - Offline","Citibank Credit Card","151","advisors/products/banner_img/D8WwPw3j86TBzmELitn4pbksiSE34nqrAEc9Ulzk.jpg","","advisors/products/logo/zTogXqnAujBi1oUaAboEWykQNcGmmDLvOzLkaShk.jpg",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=4&pub_id=4&p1={your-transaction-id}&source={lead_code}","","","advisors/products/BO69lybhKnJ57pASzK82HliSgtSrBJiMHzONTg0B.jpg","https://leads.banksathi.com?h=a1hERGd0WGZ2MTAwTERwYzc2MWszQT09","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹6000","7","0","8","0","2022-08-30 18:04:51","2023-08-31 12:23:16"
"121","3",NULL,"IDFC First Bank Credit Card - Offline","IDFC First Bank Credit Card - Offline","152","advisors/products/banner_img/WVPGmKL93ZyCQMpjtwxlG4GpnTgRfRWRw8gjK7Mi.png","","advisors/products/logo/yTNrHc7xGzYFog9XMZI9O4d41vgTQtD2KycwLghU.png",NULL,NULL,"https://www.idfcfirstbank.com/credit-card/ntb-diy/apply?utm_source=Partner&utm_medium=Banksathi&utm_campaign={lead_code}",NULL,"","advisors/products/fqINJUEPZfODHMocEOFUskPqi5b5fWkOa0YKzYfc.png","","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹0","15","0","8","0","2022-08-30 18:09:40","2023-08-31 12:23:16"
"122","3","31","Standard Chartered Credit Cards","Exciting cashbacks | Lifestyle Benefits | Discounts on flight & travel","52","products/jAGiNP3S34SqEmGZWbOpYJO3Hd5jP3gnajhVBfr9.png","","advisors/products/logo/qKQyXh1arVvkiAbBjU3tqndPP1a1DJhx2vjYo3IC.png",NULL,NULL,"https://leads.banksathi.com/?h=bFZtdFZJdTM5QUhlOERacUZjMUZjZz09","","","products/PSaJ00qKwf0d6EUlSb7qigrO9jUhC33AfFGx3GVA.png","https://leads.banksathi.com?h=bFZtdFZJdTM5QUhlOERacUZjMUZjZz09","Credit Card for every lifestyle!
Because Standard Chartered Bank Credit Cards are offered in 5 different variants!

✅ Exciting cashback
✅ Lifestyle benefits
✅ Discounts on flight & travel bookings

Why you should apply from here: 
✔️ Easy online process
✔️ Minimal documentation

Apply now to get your Credit Card :",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹3000","15","0","6","0","2022-08-31 21:34:05","2023-09-11 17:08:38"
"123","3","27","Citibank Credit Card - Offline","Citibank Credit Card - Offline","154","","","",NULL,NULL,"","","","","https://leads.banksathi.com?h=MlRvZTRFc0xqZkJ6MTFDSW1nU2RKdz09","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹0","15","0","8","0","2022-08-31 22:34:13","2023-08-31 12:23:16"
"124","3",NULL,"Kotak Bank Credit Card - Offline","Kotak Bank Credit Card - Offline","155","","","",NULL,NULL,"","","","","","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹0","15","0","8","0","2022-08-31 22:35:58","2023-08-31 12:23:16"
"125","3",NULL,"SBI Credit Card - Offline","SBI Credit Card - Offline","157","","","",NULL,NULL,"","","","","","",NULL,NULL,"",NULL,NULL,NULL,"0","5","Earn ₹0","15","0","8","0","2022-08-31 22:37:43","2023-08-31 12:23:16"
"126","130",NULL,"ET Money","India's highest-rated apps for Mutual Fund Investment","158","advisors/products/banner_img/pTjmdbdTBmYamQtxmtO196PNdyUr1uUjLPtqr10T.png","advisors/products/icon/WrhVQCGo7PHJmHcMJYbMIDbxcvFMtFJADpIYoj8N.png","advisors/products/logo/KdFTZ38hemRBpDOjJbtpddUOjBrCu3is8g4oZr7o.png",NULL,NULL,"https://etmoney.onelink.me/unJQ?pid=hunterland_int&af_siteid={lead_code}&c=BankSathi&af_sub_siteid=%7Bsub_aff_id%7D&af_click_lookback=2d&deep_link_value=etmoney%3A%2F%2Fapp%2Fpfm%3Fstate%3D1&clickid=%7Btid%7D&advertising_id=%7Bgoogleaid%7D&android_id=%7Bandroidid%7D&idfa=%7Biosidfa%7D","","","advisors/products/CU9BRp2XOaDQS5Pd3tn6sPUgDbQw0fqxi209AkK3.png","https://leads.banksathi.com/?p=126&w=","[        {          ""lang"": ""English"",          ""content"": ""ET Money is India's most loved personal finance platform. Invest in Direct Mutual Funds, Stocks & diversified multi asset portfolios curated by experts\n\nOpen now: ""        },        {          ""lang"": ""Hindi"",          ""content"": ""ET Money is India's most loved personal finance platform. Invest in Direct Mutual Funds, Stocks & diversified multi asset portfolios curated by experts\n\nOpen now: ""        },        {          ""lang"": ""Marathi"",          ""content"": ""ET Money is India's most loved personal finance platform. Invest in Direct Mutual Funds, Stocks & diversified multi asset portfolios curated by experts\n\nOpen now: ""        }      ]",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹1000","15","0","2","0","2022-09-03 19:43:07","2023-08-31 12:23:16"
"127","17",NULL,"Bonanza Demat Account","One-stop destination for all financial services","18","","","advisors/products/logo/Pa1GefdTSjZFq8gvvKHxCjMsAvEO6QGb7mIcYHTZ.jpg",NULL,NULL,"https://bigul.co/ppc/indetrader/?utm_source=BA&utm_medium=CPA&utm_campaign={lead_code}&utm_id=banksathiForm&utm_term=leadform&utm_content=banksathicreative",NULL,"","products/nbe2gJy9ytUh5eaBcdsnaiI3zZejlYX1KyfPUOfl.jpg","","1. Free Demat Account

2.Rs. 0 Brokerage charges for trades in all segments.

3. Rs. 0 AMC for a year.

4. Free Algo Trading Platform with 7 market-tested strategies.
-7-Day Boot Camp –
-4 theory classes for market learning
 And, 3 live market practical classes.

5. Personal Relationship /Success manager.

6. Live market recommendations and updates.

7. AI-Based portfolio creator.",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹200","15","0","2","0","2022-09-28 21:33:15","2023-09-11 17:08:38"
"128","17","151","m,Stock Demat Account","Free demat account, #ZERO brokerage, and a process as fast as a 5-minute long walk.","3","products/UzB3tgHpQz3C9i6YsgQDuB8e3nwyai8kolNGI0Vq.png","","advisors/products/logo/ldEEegEsJil9X2QKBmvVaLH7dpbjEZzNBFj4fhBI.png",NULL,NULL,"https://www.mstock.com/open-demat-account?utm_source=BankSaathi&utm_medium=Affiliates&utm_campaign=BankSaathi_BankSaathi_September_2022&utm_content={lead_code}","","","products/nbop0alH4Lo5KyoxpaHWs5tvvB5CWb1JSfEiPheJ.png","https://leads.banksathi.com?h=UG01LzcvUkkwa29zVDFyUlk0eUFRdz09","✔️ Open an m.Stock Zero Brokerage account
✔️ you pay zero brokerage for all your trades  (intraday, delivery)
✔️ across products (equity, F&O, commodities, currencies, mutual funds, ETFs) for life.

Tap the link now:",NULL,NULL,"",NULL,NULL,NULL,"0","1","","15","0","2","0","2022-10-01 23:08:49","2023-09-11 17:05:40"
"129","3","50","IDFC First WOW Credit Card","Build your credit score with IDFC WOW lifetime-free premium card","63","advisors/products/banner_img/ifudtGnvEDbjsbevguIe8YFQUQuDW3QfJy4AiQlw.jpg","advisors/products/icon/cIEoDqUfZw8kJLJA0p4TbElWBG8abGRyaEl2JsJC.jpg","advisors/products/logo/hKE4QNK60ha3hqS1p30Ejmk1Blm62k39XGwi45bk.png",NULL,NULL,"https://www.idfcfirstbank.com/credit-card/ntb-diy/secure-card-standalone?utm_source=Partner&utm_medium=BankSathi_S_Sec&utm_campaign={lead_code}","","","products/OJwTzhu0Dzsln9wqFbBaeF21Iv1O41WbHv2amu8e.jpg","https://leads.banksathi.com?h=SHdNeGhDL2pEb1ZDZmF4QlhOMU8zUT09","Experience the WOW life now! 

✔️Build & Improve Credit Score
✔️Zero joining fees
✔️No renewal fees
✔️4x reward points on every spend
✔️6.75% interest p.a. on FD
✔️20% discount on 1,500+ restaurants
✔️Complimentary roadside assistance
✔️Easy EMIs for transactions worth Rs. 2,500 and above

Apply Now :",NULL,NULL,"",NULL,NULL,NULL,"0","1","Earn Rs.500","15","0","6","0","2022-10-04 23:40:36","2023-09-11 13:11:09"
"130",NULL,NULL,"Investment",NULL,"6",NULL,"advisors/products/icon/8FvU8I7LcEdRtrGmVr2MkzPJRgcjUbbW6b7pl8XV.svg",NULL,"#eefcef ","#FFD700",NULL,NULL,NULL,"products/demat.jpg","https://www.banksathi.com/demataccount/?q=","[        {          ""lang"": ""English"",          ""content"": ""Open demat & trading account one of the lowest* brokerage rates within 10 minutes.\nOpen Now -""        },        {          ""lang"": ""Hindi"",          ""content"": ""डीमैट ट्रेडिंग खाता खोलें सबसे कम ब्रोकरेज दरों पर सिर्फ 10 मिनट में खाता खोले  -""        },        {          ""lang"": ""Marathi"",          ""content"": ""डीमॅट आणि ट्रेडिंग खाते 10 मिनिटांच्या आत सर्वात कमी* ब्रोकरेज दरांपैकी एक उघडा.\nआता उघडा - ""        }      ]",NULL,NULL,NULL,NULL,NULL,NULL,"0","0","Earn UpTo Rs. 500","7","1","0","0","2022-10-12 20:32:38","2023-07-11 12:38:37"
"131","4",NULL,"Salary Dost","Get Loan upto 5 lac in less than 30 minutes","160","products/zEY32jCqkRZf6npUcWbAnUtjORjwFhuP9Xvda7g1.png","","advisors/products/logo/XIlG6SaOB1KBTHrM4CiYexBonmpKsXs1SOnDsmnO.png",NULL,NULL,"http://J313962542015281.adgyde.com/intf/b/1/ct?c=20221011737750&p=1278&campaignId=1379&appId=305&appName=Salarydost+Loans+Easy+And+Fast&accountId=286&campaignChannel=1264&ch=BSFintech&cmp=banksaathi&pkg=com.salarydost.cwtapp&lookbackWindow=2&tp=on&pub={publisher}&platform=android&advertisingId={advertisingId}&clickid={lead_code}",NULL,"","products/UTyxUnL82TxThyoQtRLm5icEWm63ZFP60ceBPnDp.png","","Salary Dost personal loans up to INR 5 lakhs   ✔️ Avail super-low interest rates  ✔️Get quick dispersal with an easy process  ✔️No paper work  ✔️Hassle free loan  ✔️No waiting in queue  Apply now:",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹270","15","0","2","0","2022-10-18 21:46:59","2023-08-31 12:23:16"
"132","3","29","Axis Flipkart Credit Card","Axis Flipkart Credit Card","161","advisors/products/banner_img/sxDkDzvGapTjqrbYEA08TPk3zo3f6fpgjnZQjPYD.png","","advisors/products/logo/gYFG1cNqcI0rjs9aSHpbkyI3rEk6ThDNkMobi3WJ.png",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa22","","",NULL,"https://leads.banksathi.com?h=bEplOVpUZ3FlKzVqTXU4QlJya0ZLdz09",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn Rs.1300","15","0","8","0","2022-10-21 16:27:49","2023-08-31 12:23:16"
